product_code,description,sheet_name,reference_stock,last_cost,last_supplier,last_purchase_date,last_sale_date,last_client,last_comment,source_file,area,active
11219688-30,"BARRA, ACERO, RND, .750ODX24.250LG",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11219757-30,"EMPAQUE,GOMA ROJA,.125X80D",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220056-30,"PLACA,ALU,MONTAJE DE COLECTOR DE PLUMA",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220062-30,"PLACA DE CUÑA, BISAGRA DE PUERTA DE BOLSA",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220073-30,"GUARDABARROS,ACE/GUZZLER",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220074-30,MONTAJE DE LUZ DE GUARDABARROS ACE/GUZZLER,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220077-30,"SOPORTE DE LUZ DE GUARDABARROS, TRASERO",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220093-30,"GUARDABARROS, ACERO, ACE/GUZZLER",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220176-30,PLACA DE REFUERZO GUARDABARROS MNTG,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220238-30,"PLACA,.500X13.700X9.300",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220359-30,"SOPORTE, PANEL DE CONTROL, STL",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220395-30,"GUARDABARROS, PERNO EN MONTAJE SUBCHASIS",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220396-30,"PLACA,.188X11.594X8.281",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220500-30,"EMPAQUE,GOMA,.375 X 19 D.E.",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220504-30,"PANTALLA DE FILTRO FINAL, ALU 14ODX2",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220525-30,CUERPO DE BOQUILLA-30 GRADOS,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220608-30,"SOPORTE PARA COLGADOR DE TUBO DE DESCARGA,PINTURA",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220659-30,"ASIENTO DEL PLUMA DE PLACA,STL,.25X2.5X6.",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220707-30,"SOPORTE DE ABRAZADERA DE MANGUERA, ALUMINIO.",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220725-30,"GUZZLER CL BOLSA LADO, LADO",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220727-30,TAPA COSTILLA DE REFUERZO GUZZLER CL,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220892-30,"PLACA DE MONTAJE DEL GUARDABARROS EXTREMO, STL",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220951-30,EMPAQUE DESLIZANTE CICLÓNICA GUZZLER IZQUIERDA,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11220957-30,"PLACA,F,STL,.250X3.500X31.500,",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221027-30,"PLACA, STL, .375 X 3.750 X 4, ANCHO/ALTO",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221091-30,"PLACA DE BOLA DE FLOTADOR, SUPERIOR",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221155-30,"PASAMANOS PLEGABLE, GUZ, PUNTA LARGA",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221157-30,"SOPORTE DE PIVOTE, PASAMANOS PLEGABLE",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221161-30,"PASAMANOS PLEGABLE, GUZ, PIVOTE S",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221236-30,SOPORTE DE ESCALERA,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221237-30,SOPORTE DE ESCALERA,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221373-30,PLACA DE MONTAJE,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221434-30,"PLACA, PARADA DEL BRAZO",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221513-30,"SOPORTE DE MONTAJE, FLECHA",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221520-30,PIN DE CADENA,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221746-30,"SOPORTE DEL TUBO DEL PLUMA,F,STL",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221765-30,SOPORTE DE SOPORTE DEL PLUMA,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221766-30,SOPORTE DE DESCANSO DEL PLUMA,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221775-30,"NX MAKE SOPORTE DE DESCANSO, CROSSMEM",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221779-30,COPA ESPACIADORA NX MAKE BREAK,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221791-30,"NX HACE DESCANSO, MOU DE BALLESTA",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221874-30,"PLACA, PARADA DEL BRAZO",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221914-30,"REJILLA DE PASARELA, HXX",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221915-30,"NX HACER/DESCONECTAR, PLACA DE ABRAZADERA",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221923-30,EXTENSIÓN DEL GUARDABARROS,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221924-30,GUARDABARROS,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221925-30,EXTENSIÓN DEL GUARDABARROS,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221927-30,"SOPORTE DE MONTAJE, GUARDABARROS",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11221936-30,SOPORTE DE ESCALERA,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
11222187-30,MITAD DE APOYO,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1122427-30,BRIDA CIEGA DEL PLUMA,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1122437A-30,"PLACA,POL,STL,.500X3.500X24.50",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1122893-30,"BARRA, BRAZO DE ENLACE, 1X25LG, E ROSCADO",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1123024-30,"TUBO,RND,STL,.188WX7.500X87.50",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1123182-30,"SOPORTE,COLECTOR DE PULSACION",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1123274-30,"PLACA DE CAJA DE SALIDA, CICLO DE GIRO",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1123301-30,"CLAVIJA, ACERO, .750 DIÁMETRO X 3LG, CF1018",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1123301A-30,"CLAVIJA, ACERO, .750 DIÁMETRO X 2-1/2, CF1018",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1123755-30,"PLACA,RND,STL,.375X19.500ODX6.",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1123946-30,"TUBO, T DE PULSACIÓN, STL",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1124275-30,"TUBO,RND,STL,6ODX.083WX10,SIN",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1124433-30,TUBO 1-1/4 SCH 40 X 2-5/8,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1124447-30,TUBO 1-1/4 SCH 40 X 5-13/16 RA,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1124830A-30,"SOPORTE,FRENO,PINZA,STL,C/AL",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1124834-30,"SOPORTE,CAMARA DE FRENO DE AIRE,STL",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1124893-30,"BARRA, RND, .500X7, PASADOR DE BISAGRA, CON ALTO",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1124930-30,PLACA DE DESCONEXIÓN DEL PLUMA 133-2296,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1124936-30,"DESCONECTE LA BARRA DE SUSPENSIÓN DE RESORTE, S",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1125257-30,"CLAVE, 0,5 X 0,5 X 5,5 EN BRUTO",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1125258-30,"CLAVE, 1/2""X 1/2""X 7-1/2""",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1125484-30,"CLIP,PUERTA DE LIMPIEZA,F,STL",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1125897-30,RB 1.5 DIÁMETRO X 25.75 1018CR,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1125925-30,"BARRA, 1 DIÁMETRO X 20,5 CR",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1126608-30,"ADAPTADOR, PUERTO DE CARGA, STL, SIN",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1126938-30,SOPORTE DE MONTAJE DE LUZ TRASERA,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1126943-30,"SOPORTE,LUZ DE ESPACIO TRASERO,S",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1127147-30,"BRIDA CIEGA PARA LODOS DE 4"" ADA",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1127149-30,"PL, 4-1/8"" DE DIÁMETRO EXTERIOR X 3/4"" 1018-L",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1127150-30,PL 4 DE X 3-3/8 DI X 1 1018L,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1127151-30,"BARRA REDONDA, 5 DIÁMETRO EXTERIOR X 5-3/8 1018-L",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1127774-30,"PLACA,STL,.250X3X33.250,SIN",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1127907-30,"CABEZA, HEMI JOGGLED, STL SUAVE, 34.",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1128033-30,"BRAZO DE PLÁTANO, PUERTA TRASERA",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1128160-30,"SOPORTE,RETENEDOR,STL,PULSACION",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1128340-30,"SOPORTE, DISTRIBUIDOR DE CILINDRO, ACERO, TRASERO",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1129129-30,"BRIDA,RND,STL,.250 X 13.5 X 8",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1129470-30,"EJE,INDICADOR DE NIVEL DE FLOTADOR",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1129471-30,"BARRA, INDICADOR DE NIVEL DE FLOTADOR",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1129472-30,"BARRA, 1 DIÁMETRO X 10 HORAS",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1129606-30,"SOPORTE,FILTRO HIDRÁULICO,STL",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1129639-30,1/2 X 14-3/4 DE DIÁMETRO X 12-3/4 DI,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1129676-30,"PL, 3/8 X 2-1/2 X 7",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1140001-30,MANÓMETRO DE PRESIÓN DE AIRE (DE TAMAÑO INFERIOR),Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1140001A-30,"MANÓMETRO, PRESIÓN DE AIRE 10-150 PSI",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1140002-30,MEDIDOR DE VACÍO 0 - 30,Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1140003-30,"MEDIDOR MAGNEHÉLICO, 2100",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
1140007-30,"VÁLVULA DE ALIVIO DEL TANQUE DE AIRE, 150 PSI, 5",Vactor Parts Pricing - 03-14,0,,FS DEPOT,,,,Lista historica Vactor 2014 traducida al espanol,2014-03 Price File - Vactor Parts espanol.xlsx,Vehículos Especiales,true
